accepted,effective_sample_size,gate,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,527.2462543456895,55.0,1.0213318000917653,24.0,9.384969066154017,3.128839437219483,,,3.128839437219483,0.0,0.0,range_particle,0.0,24.0
0.0,799.9999999999995,55.0,0.7632131592085003,24.3333333333,1488.1011543289724,-29.44164532578941,,,29.44164532578941,0.0,0.0,barometer_particle,0.0,24.3333333333
0.0,799.9999999999995,55.0,0.7626597690772587,24.6666666667,1615.7464316825085,-30.65613785478905,,,30.65613785478905,0.0,0.0,barometer_particle,0.0,24.6666666667
0.0,799.9999999999995,55.0,4.186036019897929,25.0,188.24981087595523,5.754714016173807,-20.390255433493138,-25.4657032318093,33.1267458580167,0.0,0.0,gps_particle,0.0,25.0
0.0,799.9999999999995,55.0,0.7629993474088781,25.0,1740.4640458465585,-31.831469960701057,,,31.831469960701057,0.0,0.0,barometer_particle,0.0,25.0
1.0,799.9999999999995,55.0,1.027497136610589,25.0,30.728964534421625,-5.695798060510754,,,5.695798060510754,0.0,0.0,range_particle,0.0,25.0
0.0,799.9999999999995,55.0,1.0305443144179707,25.0,313.5700507340416,-18.248785218994897,,,18.248785218994897,0.0,0.0,range_particle,0.0,25.0
1.0,534.763079436432,55.0,1.035081009680703,25.0,4.828426054761513,2.274453870966056,,,2.274453870966056,0.0,0.0,range_particle,0.0,25.0
0.0,799.9999999999995,55.0,0.7634286835441858,25.3333333333,1728.4203030240635,-31.738993676756365,,,31.738993676756365,0.0,0.0,barometer_particle,0.0,25.3333333333
0.0,799.9999999999995,55.0,0.7633086120271171,25.6666666667,1943.4815577939867,-33.65041109883245,,,33.65041109883245,0.0,0.0,barometer_particle,0.0,25.6666666667
0.0,799.9999999999995,55.0,4.196503531636329,26.0,270.4958661876724,9.025482852498612,-19.495507319488638,-33.47892946607995,39.77905057388547,0.0,0.0,gps_particle,0.0,26.0
0.0,799.9999999999995,55.0,0.7625334777557741,26.0,2083.7762460729246,-34.808431731922894,,,34.808431731922894,0.0,0.0,barometer_particle,0.0,26.0
1.0,799.9999999999995,55.0,1.0308934628244717,26.0,46.7395999834448,-7.047843977363698,,,7.047843977363698,0.0,0.0,range_particle,0.0,26.0
0.0,799.9999999999995,55.0,1.0190344929484088,26.0,295.7439424064605,-17.524547524405193,,,17.524547524405193,0.0,0.0,range_particle,0.0,26.0
1.0,727.3065175076784,55.0,1.019452000958723,26.0,2.15094026542147,1.495136891105119,,,1.495136891105119,0.0,0.0,range_particle,0.0,26.0
0.0,799.9999999999995,55.0,0.7619538351558508,26.3333333333,2097.423173852102,-34.89568198436814,,,34.89568198436814,0.0,0.0,barometer_particle,0.0,26.3333333333
0.0,799.9999999999995,55.0,0.7636675051762539,26.6666666667,2181.0586694739654,-35.664651559247076,,,35.664651559247076,0.0,0.0,barometer_particle,0.0,26.6666666667
0.0,799.9999999999995,55.0,4.185705705166301,27.0,358.2170426511274,8.084202633605514,-22.187774614757046,-39.09232853698974,45.67123629835735,0.0,0.0,gps_particle,0.0,27.0
0.0,799.9999999999995,55.0,0.7628587567899732,27.0,2282.826085837843,-36.44857461280843,,,36.44857461280843,0.0,0.0,barometer_particle,0.0,27.0
1.0,799.9999999999995,55.0,1.0362509367753685,27.0,31.87133455186299,-5.850123854210551,,,5.850123854210551,0.0,0.0,range_particle,0.0,27.0
0.0,799.9999999999995,55.0,1.0206705250547752,27.0,256.29941914556605,-16.34027586926419,,,16.34027586926419,0.0,0.0,range_particle,0.0,27.0
1.0,799.9999999999995,55.0,1.0374190711058362,27.0,18.226392805685737,4.428988884452508,,,4.428988884452508,0.0,0.0,range_particle,0.0,27.0
0.0,799.9999999999995,55.0,0.7627832733849,27.3333333333,2443.724747419208,-37.70746221703281,,,37.70746221703281,0.0,0.0,barometer_particle,0.0,27.3333333333
0.0,799.9999999999995,55.0,0.7633651688487699,27.6666666667,2785.0125662729683,-40.28523667320111,,,40.28523667320111,0.0,0.0,barometer_particle,0.0,27.6666666667
0.0,799.9999999999995,55.0,4.180451296515893,28.0,398.7768401038701,9.942173048006339,-26.36510061670802,-39.035802683682746,48.14311193312138,0.0,0.0,gps_particle,0.0,28.0
0.0,799.9999999999995,55.0,0.7631452385966832,28.0,2942.6784647758473,-41.397927956873815,,,41.397927956873815,0.0,0.0,barometer_particle,0.0,28.0
1.0,799.9999999999995,55.0,1.049815460384883,28.0,45.5115800987789,-7.082293509937131,,,7.082293509937131,0.0,0.0,range_particle,0.0,28.0
0.0,799.9999999999995,55.0,1.0299315805727263,28.0,258.2172176448955,-16.55011339041232,,,16.55011339041232,0.0,0.0,range_particle,0.0,28.0
1.0,799.9999999999995,55.0,1.0463466654808118,28.0,9.647964546279603,3.250075456695356,,,3.250075456695356,0.0,0.0,range_particle,0.0,28.0
