accepted,gate,huber_max_inflation,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,55.0,1.0,0.8643802166915023,11.6666666667,0.3769074974476583,0.5306671530928639,,,0.5306671530928639,0.0,0.0,barometer_altitude,0.0,11.6666666667
1.0,55.0,1.0,0.8593394920414025,12.0,1.8945678805086281,1.182823259091606,,,1.182823259091606,0.0,0.0,barometer_altitude,0.0,12.0
1.0,55.0,1.0,1.39004144658389,12.0,0.691075410990685,1.1555545982384103,,,1.1555545982384103,0.0,0.0,range_beacon,0.0,12.0
1.0,55.0,1.0,1.2796747584963042,12.0,0.5497865740536406,-0.9488480482944368,,,0.9488480482944368,0.0,0.0,range_beacon,0.0,12.0
1.0,55.0,1.0,1.1610333617170323,12.0,0.4900308009499219,-0.8127488963222618,,,0.8127488963222618,0.0,0.0,range_beacon,0.0,12.0
1.0,55.0,1.31525767453172,1.06910947900225,12.3333333333,2.7583213813065477,1.7755978606178218,,,1.7755978606178218,0.0,0.0,barometer_altitude,0.0,12.3333333333
1.0,55.0,1.0,0.8631704516817509,12.6666666667,0.012394195246666571,0.09609609319363699,,,0.09609609319363699,0.0,0.0,barometer_altitude,0.0,12.6666666667
1.0,55.0,1.0,0.857706611703503,13.0,2.0710328943315646,-1.2343327620376527,,,1.2343327620376527,0.0,0.0,barometer_altitude,0.0,13.0
1.0,55.0,1.0949095343555055,1.4479753037064493,13.0,1.852589404807283,-1.9708371618399099,,,1.9708371618399099,0.0,0.0,range_beacon,0.0,13.0
1.0,55.0,1.0,1.275743126758982,13.0,0.4894193945057732,-0.8924909580060785,,,0.8924909580060785,0.0,0.0,range_beacon,0.0,13.0
1.0,55.0,1.0,1.166872029054156,13.0,1.795412801998729,1.5635270107963493,,,1.5635270107963493,0.0,0.0,range_beacon,0.0,13.0
1.0,55.0,1.6073677908501705,1.272398809925733,13.3333333333,2.908382692238252,2.1699465176477304,,,2.1699465176477304,0.0,0.0,barometer_altitude,0.0,13.3333333333
1.0,55.0,1.0,0.864814002887267,13.6666666667,0.8455365241360105,0.7952229388691165,,,0.7952229388691165,0.0,0.0,barometer_altitude,0.0,13.6666666667
1.0,55.0,1.7296037985949049,1.3622904945456062,14.0,2.9377940383844185,2.3349651281031214,,,2.3349651281031214,0.0,0.0,barometer_altitude,0.0,14.0
1.0,55.0,1.990370093227164,2.1962035659526484,14.0,2.661138636245806,-3.5826661678088954,,,3.5826661678088954,0.0,0.0,range_beacon,0.0,14.0
1.0,55.0,1.0,1.2834118063099724,14.0,0.40740405670800006,-0.8191788005179319,,,0.8191788005179319,0.0,0.0,range_beacon,0.0,14.0
1.0,55.0,1.0,1.1942655083632203,14.0,0.07763868801754145,-0.3327667947217492,,,0.3327667947217492,0.0,0.0,range_beacon,0.0,14.0
1.0,55.0,1.0,0.8697898140137792,14.3333333333,1.9794218076245775,-1.2237240425590699,,,1.2237240425590699,0.0,0.0,barometer_altitude,0.0,14.3333333333
1.0,55.0,1.0,0.8603284014137662,14.6666666667,0.3740926312071862,0.5262036267168924,,,0.5262036267168924,0.0,0.0,barometer_altitude,0.0,14.6666666667
1.0,55.0,1.0,0.8533978302763161,15.0,0.41695206472167173,-0.5510545577084542,,,0.5510545577084542,0.0,0.0,barometer_altitude,0.0,15.0
1.0,55.0,1.0,1.4179516260419647,15.0,1.1652537487442387,1.5306351041154187,,,1.5306351041154187,0.0,0.0,range_beacon,0.0,15.0
1.0,55.0,1.2272729955013675,1.4431476423536937,15.0,2.3431810062284186,-2.2090913919024615,,,2.2090913919024615,0.0,0.0,range_beacon,0.0,15.0
1.0,55.0,1.0,1.1955089846736744,15.0,2.2092240243557404,1.7769398335082371,,,1.7769398335082371,0.0,0.0,range_beacon,0.0,15.0
1.0,55.0,1.0,0.8474707782983201,15.3333333333,0.5255076948627063,0.6143477499744421,,,0.6143477499744421,0.0,0.0,barometer_altitude,0.0,15.3333333333
1.0,55.0,1.5127075506405232,1.1980010641764929,15.6666666667,2.9057823310941244,2.0421551933647066,,,2.0421551933647066,0.0,0.0,barometer_altitude,0.0,15.6666666667
1.0,55.0,1.0,3.518895429194846,16.0,3.284490723945601,-4.023129692345634,-0.009191518840382162,0.9292622918779472,4.129065924946939,0.0,0.0,gps_range_bearing_altitude,0.0,16.0
1.0,55.0,1.0,0.8479373446880575,16.0,1.3842550245437586,0.9976353216209617,,,0.9976353216209617,0.0,0.0,barometer_altitude,0.0,16.0
1.0,55.0,1.6640494755807347,1.8419344128293627,16.0,2.644412221604766,-2.9952890560453227,,,2.9952890560453227,0.0,0.0,range_beacon,0.0,16.0
