accepted,adaptive_measurement_scale,gate,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,1.6147392714504127,55.0,1.6124183386721642,15.0,2.8652780010067866,2.7293618170101013,,,2.7293618170101013,0.0,0.0,range_beacon,0.0,15.0
1.0,1.6147392714504127,55.0,1.5459532980420905,15.0,1.5171436690727598,-1.9041875647608464,,,1.9041875647608464,0.0,0.0,range_beacon,0.0,15.0
1.0,1.6147392714504127,55.0,1.4746841705462015,15.0,2.542464314304907,2.3513996621852016,,,2.3513996621852016,0.0,0.0,range_beacon,0.0,15.0
1.0,1.6147392714504127,55.0,1.0541591709218505,15.3333333333,0.12817612084367017,0.37740682815710613,,,0.37740682815710613,0.0,0.0,barometer_altitude,0.0,15.3333333333
1.0,1.6147392714504127,55.0,1.0522232198879147,15.6666666667,3.1978307069545373,1.881636008927046,,,1.881636008927046,0.0,0.0,barometer_altitude,0.0,15.6666666667
1.0,1.6147392714504127,55.0,4.430366569040145,16.0,1.3257129695053016,-2.886606445750715,-0.00969464849641577,0.6441834255228827,2.9576279422161,0.0,0.0,gps_range_bearing_altitude,0.0,16.0
1.0,1.6147392714504127,55.0,1.048575721830146,16.0,0.4778670648709058,0.7248586866321745,,,0.7248586866321745,0.0,0.0,barometer_altitude,0.0,16.0
1.0,1.6147392714504127,55.0,1.5415973573054327,16.0,1.8150842580745647,-2.076918009714234,,,2.076918009714234,0.0,0.0,range_beacon,0.0,16.0
1.0,1.6147392714504127,55.0,1.5106328000502307,16.0,3.7383359067330066,-2.9207747889451383,,,2.9207747889451383,0.0,0.0,range_beacon,0.0,16.0
1.0,1.6147392714504127,55.0,1.4641754417476405,16.0,0.09312055929150863,-0.4468028206420058,,,0.4468028206420058,0.0,0.0,range_beacon,0.0,16.0
1.0,1.6147392714504127,55.0,1.0473779435063613,16.3333333333,0.4179209816200907,0.677096410733725,,,0.677096410733725,0.0,0.0,barometer_altitude,0.0,16.3333333333
1.0,1.6147392714504127,55.0,1.046274849786168,16.6666666667,0.06767012467307075,-0.27217251991399394,,,0.27217251991399394,0.0,0.0,barometer_altitude,0.0,16.6666666667
1.0,1.6147392714504127,55.0,4.412247701710342,17.0,1.975547723735375,-3.1372391434315716,-0.0048275914709665635,2.8590259076416373,4.244563804360203,0.0,0.0,gps_range_bearing_altitude,0.0,17.0
1.0,1.6147392714504127,55.0,1.0435362789725517,17.0,0.2889521378270567,-0.5609452929347185,,,0.5609452929347185,0.0,0.0,barometer_altitude,0.0,17.0
1.0,1.6147392714504127,55.0,1.4997687672747526,17.0,0.002606269575599549,0.07656564973930813,,,0.07656564973930813,0.0,0.0,range_beacon,0.0,17.0
1.0,1.6147392714504127,55.0,1.4890796782506064,17.0,1.1934031169815456,1.6267151848364847,,,1.6267151848364847,0.0,0.0,range_beacon,0.0,17.0
1.0,1.6147392714504127,55.0,1.456098788584008,17.0,0.38450875829320574,0.9029089518407716,,,0.9029089518407716,0.0,0.0,range_beacon,0.0,17.0
1.0,1.6147392714504127,55.0,1.0428859096868373,17.3333333333,4.85588522462007,-2.2981110254247596,,,2.2981110254247596,0.0,0.0,barometer_altitude,0.0,17.3333333333
1.0,1.6147392714504127,55.0,1.0422593180290258,17.6666666667,0.08617146332861882,0.30595497574094566,,,0.30595497574094566,0.0,0.0,barometer_altitude,0.0,17.6666666667
1.0,1.6147392714504127,55.0,4.40062512869218,18.0,0.5568380901094717,1.7644596239982206,-0.005593777117300469,-0.603701961289417,1.864887426395242,0.0,0.0,gps_range_bearing_altitude,0.0,18.0
1.0,1.6147392714504127,55.0,1.0400656210037797,18.0,1.451530612042193,-1.2530656958430058,,,1.2530656958430058,0.0,0.0,barometer_altitude,0.0,18.0
1.0,1.6147392714504127,55.0,1.4718418263055353,18.0,2.0287806792959286,-2.0964219130090953,,,2.0964219130090953,0.0,0.0,range_beacon,0.0,18.0
1.0,1.6147392714504127,55.0,1.4743576392146478,18.0,0.8384668461049878,1.350037374770551,,,1.350037374770551,0.0,0.0,range_beacon,0.0,18.0
1.0,1.6147392714504127,55.0,1.4489681350144783,18.0,0.6166577600371599,-1.137839314299157,,,1.137839314299157,0.0,0.0,range_beacon,0.0,18.0
1.0,1.6147392714504127,55.0,1.0397398913048987,18.3333333333,1.3112322526967473,1.1905962717802225,,,1.1905962717802225,0.0,0.0,barometer_altitude,0.0,18.3333333333
1.0,1.6147392714504127,55.0,1.039398616316417,18.6666666667,3.129173700926387,1.8386411264550873,,,1.8386411264550873,0.0,0.0,barometer_altitude,0.0,18.6666666667
1.0,1.6147392714504127,55.0,4.392557750140004,19.0,2.094546017114063,-3.264998549422387,0.010769247506798418,1.2392676770170539,3.4922937848527864,0.0,0.0,gps_range_bearing_altitude,0.0,19.0
1.0,1.6147392714504127,55.0,1.0375477427902524,19.0,0.23406663379492132,-0.5019700949058716,,,0.5019700949058716,0.0,0.0,barometer_altitude,0.0,19.0
1.0,1.6147392714504127,55.0,1.4519215462086759,19.0,2.4177031642146063,-2.257587748450703,,,2.257587748450703,0.0,0.0,range_beacon,0.0,19.0
1.0,1.6147392714504127,55.0,1.4637478335805942,19.0,0.11159671656266859,-0.488980988007512,,,0.488980988007512,0.0,0.0,range_beacon,0.0,19.0
1.0,1.6147392714504127,55.0,1.4422480725735218,19.0,0.08107782290768474,0.41066813556122383,,,0.41066813556122383,0.0,0.0,range_beacon,0.0,19.0
