altitude_m,ax,ay,az,bax_true,bay_true,baz_true,bias_true_m,gx,gy,gz,is_dropout,is_outlier,kind,latency_s,measurement_time_s,sensor,time_s,valid,vx,vy,vz,x,y,z
,0.1460295816317682,-0.3100407870851444,-0.2537382951640278,0.03519988396345094,-0.02959328784325308,0.012990285853043954,,-0.002500005412703792,-0.0035049317852536874,-0.011261882793540373,0.0,0.0,inertial,,13.6,imu,13.6,1.0,,,,,,
130.49269281026022,,,,,,,0.01877273584109821,,,,0.0,0.0,altitude,,13.6,barometer,13.6,1.0,,,,,,
,0.1927137617228285,-0.258080768654664,-0.18030680356650242,0.035324331965658796,-0.029700005504816586,0.01311446607491427,,-0.0006850565160903946,0.0004024784944004176,-0.009649691928543227,0.0,0.0,inertial,,13.65,imu,13.65,1.0,,,,,,
,0.26518085545390946,-0.26913964503364085,-0.16437212277844715,0.03525388315055037,-0.029700550717248943,0.013007129779334301,,-0.0005929092499074561,0.00015060359202723208,-0.00921510102230947,0.0,0.0,inertial,,13.7,imu,13.7,1.0,,,,,,
,0.17429914476086114,-0.3099463418744545,-0.2157591936426508,0.03524572976994217,-0.02961911994475912,0.012892224046618456,,-0.0002908851405672104,0.0011884847078988544,-0.011423169899549047,0.0,0.0,inertial,,13.75,imu,13.75,1.0,,,,,,
,0.2171969975974662,-0.30931273800708126,-0.22587777430523517,0.03497492239941415,-0.029725730278024193,0.012765696505763698,,-0.0037780934911183736,-0.00036228578769529783,-0.007769244806967742,0.0,0.0,inertial,,13.8,imu,13.8,1.0,,,,,,
130.672558094276,,,,,,,0.018758885985951063,,,,0.0,0.0,altitude,,13.8,barometer,13.8,1.0,,,,,,
,0.2055848432702128,-0.24980943425897986,-0.1866898199477519,0.035016313659221754,-0.029612697367976417,0.01272338190919429,,-0.0005846642080384357,0.0004526916724269714,-0.010127187683921946,0.0,0.0,inertial,,13.85,imu,13.85,1.0,,,,,,
,0.20673770637050728,-0.277772827658376,-0.2645468842597536,0.03488813289296986,-0.029566853729337046,0.012617032540138738,,-0.002466957138087045,0.00031822997902374077,-0.009755582024506522,0.0,0.0,inertial,,13.9,imu,13.9,1.0,,,,,,
,0.21734792093118707,-0.2871214970777704,-0.19950617264201784,0.03480308769885039,-0.029832717617425706,0.012460659672041447,,0.000910862606948043,-0.005115565137582192,-0.009790576750490793,0.0,0.0,inertial,,13.95,imu,13.95,1.0,,,,,,
,0.17178452567126876,-0.3574094083187393,-0.1807093849414145,0.03463591009672731,-0.029766870558396684,0.012535426509888007,,-0.00015918435447515795,-0.0020649461921364255,-0.013953194414930464,0.0,0.0,inertial,,14.0,imu,14.0,1.0,,,,,,
,,,,,,,,,,,0.0,0.0,position_velocity,0.0,14.0,gps,14.0,1.0,23.61642321799941,2.881380001363974,0.3257355436593653,288.01166002332315,39.77374297035129,130.94546528896305
130.46076751119114,,,,,,,0.0204967224009889,,,,0.0,0.0,altitude,,14.0,barometer,14.0,1.0,,,,,,
,0.08637583762373169,-0.23922134480894416,-0.15788590485114967,0.034764934495993154,-0.029669903922767048,0.012296383132813218,,-0.0014227561054112573,-0.0006375113019436023,-0.009449415799693306,0.0,0.0,inertial,,14.05,imu,14.05,1.0,,,,,,
,0.14834159807405822,-0.25003109476789953,-0.2442872519760019,0.034981103258516326,-0.02977418219164596,0.012555978361918465,,0.0012798069191809775,-0.0003354068191193721,-0.007772671073906001,0.0,0.0,inertial,,14.1,imu,14.1,1.0,,,,,,
,0.1606492558367671,-0.37495745105800415,-0.22831161999152558,0.03504242868525834,-0.029754166202477433,0.012622384118553067,,-0.0012515841433812698,-0.00044068611298261066,-0.008295828546086155,0.0,0.0,inertial,,14.15,imu,14.15,1.0,,,,,,
,0.09045016992710539,-0.31353936712575814,-0.21739558317696933,0.0349466927321403,-0.029656459908196754,0.012711191775209123,,-0.0017664586477912187,0.001984733565870089,-0.010249092478184962,0.0,0.0,inertial,,14.2,imu,14.2,1.0,,,,,,
130.42569289183524,,,,,,,0.019651347299162937,,,,0.0,0.0,altitude,,14.2,barometer,14.2,1.0,,,,,,
,0.055677942805850866,-0.3066636306566927,-0.09505651539794434,0.03503998821972874,-0.029585645183683753,0.012851195814554045,,0.002574157843923925,0.0012310028137126087,-0.012495382947275369,0.0,0.0,inertial,,14.25,imu,14.25,1.0,,,,,,
,0.1747842904531066,-0.2723686151787572,-0.22903467079868514,0.03499360419264105,-0.02945909735925606,0.013041587752229982,,0.001090230802526024,-0.00040696973355934475,-0.011007806381328047,0.0,0.0,inertial,,14.3,imu,14.3,1.0,,,,,,
,0.1477139065789744,-0.27446894731451377,-0.23258913891956667,0.03496954475156684,-0.029551500042555294,0.013063647589897854,,-0.0020940699417666313,-0.003479633612769792,-0.007935442830118768,0.0,0.0,inertial,,14.35,imu,14.35,1.0,,,,,,
