altitude_m,ax,ay,az,bax_true,bay_true,baz_true,beacon_id,beacon_x,beacon_y,beacon_z,bias_true_m,gx,gy,gz,is_dropout,is_outlier,kind,latency_s,measurement_time_s,range_m,sensor,time_s,valid,vx,vy,vz,x,y,z
,0.028831462102523853,-0.2672575955087341,-0.04170072441658028,0.03738823763708604,-0.016809599002010657,0.018616481395815034,,,,,,-0.00030249099202269125,-0.001845996486461969,-0.014478731601340462,0.0,0.0,inertial,,26.35,,imu,26.35,1.0,,,,,,
,0.12301238981264878,-0.26613682427228175,0.057804756842403465,0.037246261472444205,-0.01672211331871476,0.018417082472455323,,,,,,-0.0029987407023344356,0.0006454339849538797,-0.010183176894468496,0.0,0.0,inertial,,26.4,,imu,26.4,1.0,,,,,,
97.31068123494414,,,,,,,,,,,-0.017276158496497582,,,,0.0,0.0,altitude,,26.4,,barometer,26.4,1.0,,,,,,
,0.07065809519853378,-0.24809146178099117,-0.04797489318221314,0.0371942775423459,-0.016995731921857066,0.018307003797717436,,,,,,-0.0007053124433579036,0.0005128321435767619,-0.011200003024428546,0.0,0.0,inertial,,26.45,,imu,26.45,1.0,,,,,,
,0.02443885300192654,-0.29659849133123667,-0.030974655203725845,0.0367562989151673,-0.0170777524719267,0.018225547662741252,,,,,,-0.0015133434730401913,-0.0029461590187255717,-0.00865771873289567,0.0,0.0,inertial,,26.5,,imu,26.5,1.0,,,,,,
,0.08539971967552736,-0.2514814710186019,-0.03217926078312223,0.036995497815554786,-0.017241321505788894,0.01827834329733494,,,,,,-0.0014637282357520594,0.001197427385120315,-0.012231867264102978,0.0,0.0,inertial,,26.55,,imu,26.55,1.0,,,,,,
,0.1092161083119612,-0.30140716345229857,-0.03986028112772899,0.03698615272458183,-0.017486794332721586,0.01849988309210083,,,,,,0.0010321381466628374,0.003936071912456878,-0.014266740196217254,0.0,0.0,inertial,,26.6,,imu,26.6,1.0,,,,,,
98.84884619114294,,,,,,,,,,,-0.015248607070284702,,,,0.0,0.0,altitude,,26.6,,barometer,26.6,1.0,,,,,,
,0.15489620350196798,-0.30977941955074173,0.01640167552226128,0.03709875393341115,-0.017519301348124187,0.018429108807374025,,,,,,4.830966739104691e-05,-0.0037605080364657303,-0.010844344666143816,0.0,0.0,inertial,,26.65,,imu,26.65,1.0,,,,,,
,0.05372750971067031,-0.2733315133411282,-0.027473243746350247,0.03676511257171723,-0.017130858635305356,0.018409787603654915,,,,,,0.0021159162470517886,0.0036020980744361202,-0.01019755767883174,0.0,0.0,inertial,,26.7,,imu,26.7,1.0,,,,,,
,0.07550068159436801,-0.2591195495121628,-0.045207954782061785,0.03672111066650544,-0.01695520465474481,0.01791678743149575,,,,,,-0.004159171063840315,-0.004507598767612165,-0.009631929089218201,0.0,0.0,inertial,,26.75,,imu,26.75,1.0,,,,,,
,0.07883253974913274,-0.24711838913445336,0.023393083928813153,0.03697709990894072,-0.016623857811442298,0.017882164486956408,,,,,,0.0006235681067688182,0.0021284636842620113,-0.010551248891951227,0.0,0.0,inertial,,26.8,,imu,26.8,1.0,,,,,,
98.1548088617017,,,,,,,,,,,-0.01390361291908714,,,,0.0,0.0,altitude,,26.8,,barometer,26.8,1.0,,,,,,
,0.17137798971397786,-0.2877343980913277,0.035851160380867414,0.03688929687983855,-0.016586529714360698,0.017764830854102562,,,,,,0.0001592570137657251,0.0021635586259082656,-0.01377572140816957,0.0,0.0,inertial,,26.85,,imu,26.85,1.0,,,,,,
