altitude_agl_m,altitude_m,ax,ay,az,bax_true,bay_true,baz_true,bias_true_m,gx,gy,gz,is_dropout,is_outlier,kind,latency_s,measurement_time_s,sensor,terrain_altitude_m,time_s,true_altitude_agl_m,true_vx,true_vy,true_vz,valid,vx,vy,vz,x,y,z
99.28867097620277,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,9.0,radar_altimeter,2.0,8.9824524992,98.89000000000003,,,,1.0,,,,,,
,,0.16325200065421674,-0.02683095218835285,0.20762393631646509,0.033184000374504356,-0.028441722469364373,0.02261049171652334,,0.002234638367788887,-0.0013836622017481246,0.0023554255007711606,0.0,0.0,inertial,,9.0,imu,,9.0,,,,,1.0,,,,,,
,99.87626615719559,,,,,,,0.018924560995677783,,,,0.0,0.0,altitude,,9.0,barometer,,9.0,,,,,1.0,,,,,,
,,,,,,,,,,,,0.0,0.0,velocity_3d,,9.0,doppler_velocity,,9.0005136201,,14.56017267299076,1.608919981091422,2.019999999999989,1.0,14.721295694980235,1.4891467325530598,2.0035382473025996,,,
,,0.18852802424661927,0.031753962869640086,0.25086434746500375,0.033159977351160115,-0.028604049341065307,0.02267836582475898,,0.002259421430702303,0.000544358076846865,0.003373120842193207,0.0,0.0,inertial,,9.05,imu,,9.05,,,,,1.0,,,,,,
,,0.07953096337489188,0.024250655590338607,0.14724849905383014,0.03318813603410211,-0.028477467485842595,0.022518154882799075,,0.0002876360768615925,-0.001107697733129405,0.0025043963302589095,0.0,0.0,inertial,,9.1,imu,,9.1,,,,,1.0,,,,,,
98.87884332231715,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,9.125,radar_altimeter,2.0,9.1260312235,99.14396250000003,,,,1.0,,,,,,
,,0.03459491771965004,0.08363636739826408,0.24844308678313587,0.03317870185949276,-0.028597312903736835,0.02231097658594695,,-0.0006584089501156655,-0.004607804636587184,0.0022178585301262784,0.0,0.0,inertial,,9.15,imu,,9.15,,,,,1.0,,,,,,
,,0.22650374084588457,-0.007755015959145302,0.21992003581937747,0.03295243026913479,-0.02829937453934264,0.022084549432643416,,-0.00238355600610972,-0.001069974716806637,0.00018953508508229256,0.0,0.0,inertial,,9.2,imu,,9.2,,,,,1.0,,,,,,
,,,,,,,,,,,,0.0,0.0,velocity_3d,,9.2,doppler_velocity,,9.2062112237,,14.582360345141714,1.6175882020376542,2.0559999999999885,1.0,14.723950745448038,1.7257745964238285,2.0925514359600816,,,
,,0.13385979613699225,-0.015541435766667541,0.15264777111605715,0.033205308067922316,-0.02807805635853538,0.021969153970520686,,-0.000917790944710648,-0.0009122521004319634,0.0017350895546216158,0.0,0.0,inertial,,9.25,imu,,9.25,,,,,1.0,,,,,,
99.2279950259504,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,9.25,radar_altimeter,2.0,9.2597881232,99.40062500000003,,,,1.0,,,,,,
,,0.09978666305279835,0.07556412868944747,0.18284637276406474,0.0329253580347695,-0.027661303386768345,0.022029160923991296,,-0.001971510590571164,0.000562874342768185,0.0044260800672985745,0.0,0.0,inertial,,9.3,imu,,9.3,,,,,1.0,,,,,,
,,0.1075777771948665,0.04020175328701058,0.09173857192819646,0.03279323687776534,-0.027606917557915427,0.02197909985471881,,-0.00018840631119180316,0.002117676535239056,0.003631037818844073,0.0,0.0,inertial,,9.35,imu,,9.35,,,,,1.0,,,,,,
99.81104103014383,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,9.375,radar_altimeter,2.0,9.3955221126,99.66021250000004,,,,1.0,,,,,,
,,,,,,,,,,,,0.0,0.0,velocity_3d,,9.4,doppler_velocity,,9.3976789956,,14.604778326527825,1.6259584903110087,2.091999999999988,1.0,14.589618846841327,1.7763731252123294,2.336087819534819,,,
,,0.09900519879107775,-0.01485037749811274,0.16833251073999111,0.032953569076312424,-0.02754693946831423,0.022151473040913947,,0.0028509038163427873,0.0022105084224317887,0.0032130302642465647,0.0,0.0,inertial,,9.4,imu,,9.4,,,,,1.0,,,,,,
,,0.17546770770204367,-0.041339173403688215,0.18199511813729413,0.03272617347799214,-0.02774690189718369,0.022070582471952677,,-0.002420551801898107,0.0011352186811596228,0.0004753653209750826,0.0,0.0,inertial,,9.45,imu,,9.45,,,,,1.0,,,,,,
100.05626842000316,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,9.5,radar_altimeter,2.0,9.4892421464,99.92250000000006,,,,1.0,,,,,,
,,0.10403914723324392,0.05624545886724776,0.16720600102802385,0.03271019271778502,-0.02777427274948714,0.022020776527373664,,0.00026942199829728473,-0.00012232003600112128,0.0011069111064974397,0.0,0.0,inertial,,9.5,imu,,9.5,,,,,1.0,,,,,,
,102.23333044504339,,,,,,,0.0165590467351204,,,,0.0,0.0,altitude,,9.5,barometer,,9.5,,,,,1.0,,,,,,
,,0.2045941990879444,0.013218194320916338,-0.20908402956722003,0.03245516178771328,-0.027724978877797957,0.02193429552864341,,-0.0008291822427872706,0.0032554889413486973,0.004837802596810532,0.0,0.0,inertial,,9.55,imu,,9.55,,,,,1.0,,,,,,
,,0.10586761302003102,0.03371048288740963,-0.17725153306263236,0.0324407173216107,-0.027736683498490327,0.02195774519877218,,0.0017990389292029839,0.000946593972586956,0.0020762140613516215,0.0,0.0,inertial,,9.6,imu,,9.6,,,,,1.0,,,,,,
,,,,,,,,,,,,0.0,0.0,velocity_3d,,9.6,doppler_velocity,,9.6047927208,,14.627411463447366,1.6340267948553575,2.1079999999999877,1.0,14.744552029209515,1.7074468143499495,2.091604699871859,,,
100.56271694670309,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,9.625,radar_altimeter,2.0,9.6277171728,100.18646250000006,,,,1.0,,,,,,
,,0.11897086645299204,-0.0002956857374381474,-0.15727731400078832,0.03241430359799129,-0.027738387850452656,0.021973702498341952,,0.0019481705336482197,0.0015670290141952484,0.0009974363506768842,0.0,0.0,inertial,,9.65,imu,,9.65,,,,,1.0,,,,,,
,,0.06669542905088774,0.013645553668334639,-0.15470938895160952,0.032639922663148545,-0.028124639768367342,0.0219373442593454,,-0.0015358982892090993,-0.0004141397876162951,0.0007999025599801451,0.0,0.0,inertial,,9.7,imu,,9.7,,,,,1.0,,,,,,
,,0.17307506390030292,0.08830937235346699,-0.12908160223061854,0.03255829390194641,-0.028173950724850096,0.022129171248255617,,0.0011351856409765144,0.0017807897941853259,0.004536825168104262,0.0,0.0,inertial,,9.75,imu,,9.75,,,,,1.0,,,,,,
100.52899592523724,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,9.75,radar_altimeter,2.0,9.7567776819,100.44762500000004,,,,1.0,,,,,,
,,,,,,,,,,,,1.0,0.0,velocity_3d,,9.8,doppler_velocity,,9.7863923594,,14.650244456761657,1.641789210768803,2.063999999999987,0.0,14.974312075740528,1.706493443890578,1.855566313490813,,,
,,0.16897739520049573,-0.0666031301966032,-0.3259677512863425,0.03266956295692936,-0.028062951283991663,0.02228868310977934,,-0.001994338732213504,-0.0005361472417673218,0.0019969042883676183,0.0,0.0,inertial,,9.8,imu,,9.8,,,,,1.0,,,,,,
,,0.2340862807886609,0.056381285898922814,-0.18595185451226676,0.032688095884591886,-0.02817265012273319,0.022262351376871565,,-0.004025965095543019,0.0015329895462348848,0.002105020596505895,0.0,0.0,inertial,,9.85,imu,,9.85,,,,,1.0,,,,,,
100.46182171336454,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,9.875,radar_altimeter,2.0,9.8858595715,100.70521250000004,,,,1.0,,,,,,
,,0.1295893950830701,0.021173765041214713,-0.23518598143267194,0.03277956618631598,-0.027970894826811744,0.022195479093144867,,0.0007339231813074307,-1.0830238506516637e-05,0.003488704295987686,0.0,0.0,inertial,,9.9,imu,,9.9,,,,,1.0,,,,,,
,,0.21789049133849198,-0.06014279494783242,-0.23186757094265176,0.03272120516854814,-0.027769409441404314,0.02205639370401912,,-0.0017784866105291651,0.001124949407977658,0.005685966743853134,0.0,0.0,inertial,,9.95,imu,,9.95,,,,,1.0,,,,,,
,,,,,,,,,,,,1.0,0.0,velocity_3d,,10.0,doppler_velocity,,9.9837557879,,14.67326187223671,1.6492419811935732,2.0199999999999867,0.0,14.60397463188047,1.6752385150248283,2.0022591533363894,,,
99.9449769892612,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,10.0,radar_altimeter,2.0,9.9850589304,100.95950000000003,,,,1.0,,,,,,
,,0.14341037481498178,0.02189366175717453,-0.20881241825279567,0.03259198987411617,-0.02777822613119123,0.02187485124889746,,-0.0062215457304977545,-0.004271316613064749,0.00523705275931112,0.0,0.0,inertial,,10.0,imu,,10.0,,,,,1.0,,,,,,
,,,,,,,,,,,,0.0,0.0,position_velocity,0.0,10.0,gps,,10.0,,,,,1.0,14.834858692369089,1.9062017200691062,2.0505994162298555,145.65336403407767,11.64080583283746,103.49280056051504
,103.44968452968958,,,,,,,0.01866679285072045,,,,0.0,0.0,altitude,,10.0,barometer,,10.0,,,,,1.0,,,,,,
,,0.15501372921315718,-0.07884648674950455,-0.2547573791494561,0.032831577375762436,-0.027680048804650217,0.021442047800829776,,0.0024102080500869216,-0.002161266011168902,0.001702832133924539,0.0,0.0,inertial,,10.05,imu,,10.05,,,,,1.0,,,,,,
,,0.14851980648383004,0.0005968418552078974,-0.13920117882773747,0.03268654022518027,-0.027460380498764026,0.021175699809526063,,0.001698934031001003,0.0010299607989832946,0.002402434343586061,0.0,0.0,inertial,,10.1,imu,,10.1,,,,,1.0,,,,,,
100.85107205005947,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,10.125,radar_altimeter,2.0,10.1219497578,101.21021250000003,,,,1.0,,,,,,
,,0.07762791864249625,-0.001482072708342795,-0.18253620382063376,0.03253484582713227,-0.026992558860884364,0.021023813769123476,,0.0004434134668189233,-0.0008529496650735742,0.001909008455136908,0.0,0.0,inertial,,10.15,imu,,10.15,,,,,1.0,,,,,,
,,0.10717110174741735,0.007514760346956058,-0.09688012381796879,0.032417578795983545,-0.026994320910645103,0.020986576274703114,,0.0005244837860157206,0.0035359407908660857,0.0021326488307472566,0.0,0.0,inertial,,10.2,imu,,10.2,,,,,1.0,,,,,,
,,,,,,,,,,,,0.0,0.0,velocity_3d,,10.2,doppler_velocity,,10.2008408263,,14.696448150976178,1.6563814991342687,1.9759999999999869,1.0,14.850259744762033,1.8671277132844413,2.061834172242638,,,
,,0.15114716486589475,0.01683875150748548,-0.16353996235904872,0.03241614174968924,-0.026959551074332216,0.020952568570992723,,-0.0021180228002334726,-0.002515332349548652,0.006695031794400522,0.0,0.0,inertial,,10.25,imu,,10.25,,,,,1.0,,,,,,
101.4803613517203,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,10.25,radar_altimeter,2.0,10.2545067092,101.45762500000002,,,,1.0,,,,,,
,,0.11097180195148999,0.0019389163297045984,-0.23411796953577005,0.03246257588282027,-0.02696837105046547,0.020966509947441637,,0.0017267302788231866,-0.002850750696742899,0.00479469952851225,0.0,0.0,inertial,,10.3,imu,,10.3,,,,,1.0,,,,,,
,,0.1600717074417008,0.020311613215876656,-0.24889192796473958,0.032570497276240715,-0.0271303873466118,0.02106709872487627,,0.0016392864759116172,0.0018362331769432184,0.0010796411168949506,0.0,0.0,inertial,,10.35,imu,,10.35,,,,,1.0,,,,,,
102.11660943856702,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,10.375,radar_altimeter,2.0,10.3540828891,101.70146250000002,,,,1.0,,,,,,
,,,,,,,,,,,,0.0,0.0,velocity_3d,,10.4,doppler_velocity,,10.3971181451,,14.719787619938575,1.6632043092035764,1.9319999999999873,1.0,14.773111187919662,1.760935092455614,1.8380988905383409,,,
,,0.12001156997699525,-0.009095279655986286,-0.1876746919577269,0.032688595678720726,-0.02719185433784948,0.021056952986121848,,-0.0024093215867432723,0.0005319979857136202,0.0029471656307770914,0.0,0.0,inertial,,10.4,imu,,10.4,,,,,1.0,,,,,,
,,0.2037264612503416,-0.047228897871041634,-0.21240770550815888,0.032511597907742364,-0.026777942812382126,0.02125077450660764,,9.638731481289546e-05,0.0014276935422820598,0.0018839175347945352,0.0,0.0,inertial,,10.45,imu,,10.45,,,,,1.0,,,,,,
101.66545621120278,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,10.5,radar_altimeter,2.0,10.4888963679,101.94200000000001,,,,1.0,,,,,,
,,0.19471786868121652,0.08530096245584215,-0.10864440208299085,0.0328489729156881,-0.026797874153045468,0.02113173866538669,,0.0011078176983023336,0.0011122741397478425,0.002560461350362756,0.0,0.0,inertial,,10.5,imu,,10.5,,,,,1.0,,,,,,
,103.80319454502994,,,,,,,0.018635137754379826,,,,0.0,0.0,altitude,,10.5,barometer,,10.5,,,,,1.0,,,,,,
,,0.15492290032868236,-0.006976130400562703,-0.1532698944762641,0.03294819172479632,-0.02706422589539272,0.021122976161246063,,0.00039559573365502,0.0033310358317013605,0.0023570679954446,0.0,0.0,inertial,,10.55,imu,,10.55,,,,,1.0,,,,,,
,,,,,,,,,,,,0.0,0.0,velocity_3d,,10.6,doppler_velocity,,10.5936120177,,14.743264502531664,1.6697071092946112,1.8879999999999877,1.0,14.826264837819133,1.5107004082132796,1.9021153968329771,,,
,,0.12267829358896712,0.004689877883407131,-0.1966046450395197,0.03293845958053931,-0.02720041853306985,0.021450070114748334,,-0.0013831757277135749,0.00018506389633944192,0.005100480733237076,0.0,0.0,inertial,,10.6,imu,,10.6,,,,,1.0,,,,,,
101.743802416021,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,10.625,radar_altimeter,2.0,10.6043278279,102.1789625,,,,1.0,,,,,,
,,0.08246775321456541,0.10361517899015196,-0.18945719695184748,0.03292428818929581,-0.0269649569456889,0.021179888616049587,,-0.0009128180452852527,-0.0006431253984069079,0.0025206195506609686,0.0,0.0,inertial,,10.65,imu,,10.65,,,,,1.0,,,,,,
,,0.19214405075380697,0.008080337569713412,-0.29389729002145615,0.03283937989471462,-0.026672682307380288,0.021048350541475604,,-0.0015771309941876323,-0.0012811100449755405,0.001456415516082343,0.0,0.0,inertial,,10.7,imu,,10.7,,,,,1.0,,,,,,
,,0.05057468880435294,0.016598890990236183,-0.18168228039738846,0.032749854362745606,-0.026888544862264385,0.021148324010881122,,-0.0021907997895824877,-0.0018254302993346615,0.0033962157466848634,0.0,0.0,inertial,,10.75,imu,,10.75,,,,,1.0,,,,,,
101.97895419027518,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,10.75,radar_altimeter,2.0,10.7650692898,102.41262499999999,,,,1.0,,,,,,
,,0.14905031182814354,0.01780581937331023,-0.15971213548784272,0.03258506944304026,-0.027097191507631898,0.021159101564136595,,-4.123242339838247e-05,-0.0037699728237095037,0.0027562766516463196,0.0,0.0,inertial,,10.8,imu,,10.8,,,,,1.0,,,,,,
,,,,,,,,,,,,0.0,0.0,velocity_3d,,10.8,doppler_velocity,,10.8210329283,,14.76686292927682,1.6758867521790701,1.843999999999988,1.0,14.838744235168006,1.7375912712094246,1.7383865847526583,,,
,,0.1088303455838471,0.01800759235541774,-0.16518450550806515,0.03232967465807884,-0.026970688201824373,0.021248131810690598,,0.000649356963238478,0.0008158907221752789,-0.002409997224181469,0.0,0.0,inertial,,10.85,imu,,10.85,,,,,1.0,,,,,,
102.71703246516122,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,10.875,radar_altimeter,2.0,10.8974503347,102.64271249999999,,,,1.0,,,,,,
,,0.12699604829640077,-0.0033155332113303914,-0.22567117057713784,0.0323081556540194,-0.02696304285535776,0.021351464766687207,,0.0006861416585126526,-0.0011844447080184702,0.0011836036788551749,0.0,0.0,inertial,,10.9,imu,,10.9,,,,,1.0,,,,,,
,,0.10078092845771164,-0.03373370491905312,-0.1562665522898372,0.032335061375516026,-0.027223278274992536,0.021503213959415454,,-0.004776993892283153,-0.000520741003486531,0.0033758987056829682,0.0,0.0,inertial,,10.95,imu,,10.95,,,,,1.0,,,,,,
103.80730063778425,,,,,,,,0.0,,,,1.0,0.0,altitude_agl,,11.0,radar_altimeter,2.0,10.9951464455,102.86949999999997,,,,0.0,,,,,,
,,,,,,,,,,,,0.0,0.0,velocity_3d,,11.0,doppler_velocity,,10.9956867863,,14.790566948536204,1.68174024703043,1.7999999999999885,1.0,15.145187001773794,1.7371425892264378,1.8098978108786488,,,
,,0.2199034561781621,0.03237290845536631,-0.23049115611520724,0.03220361281052093,-0.027171449066169875,0.021386501297658737,,0.0016235515456010131,0.005193521022538,0.002973746243424106,0.0,0.0,inertial,,11.0,imu,,11.0,,,,,1.0,,,,,,
,106.63000695994579,,,,,,,0.020966909038447085,,,,0.0,0.0,altitude,,11.0,barometer,,11.0,,,,,1.0,,,,,,
,,0.14021727753614482,0.060815279100724914,-0.19572438862364902,0.03209610689820655,-0.026867802999786382,0.021597873841812294,,0.00013747697867350648,-0.001167276225858116,0.0004689877307817623,0.0,0.0,inertial,,11.05,imu,,11.05,,,,,1.0,,,,,,
,,0.15823006101713893,-0.012800540946666219,-0.2536639729242593,0.03221091059498335,-0.026926352165724133,0.021631060576284063,,-0.0006869849059636241,0.0028328958500443415,0.0025052140669871814,0.0,0.0,inertial,,11.1,imu,,11.1,,,,,1.0,,,,,,
103.30970971037895,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,11.125,radar_altimeter,2.0,11.1352127206,103.09271249999998,,,,1.0,,,,,,
,,0.10882188872940168,0.0391404784545962,-0.25331642532689735,0.032143723971773154,-0.026670113871165472,0.021501502623627614,,-0.001052334300249412,-0.0008827194792538922,0.001150505213562263,0.0,0.0,inertial,,11.15,imu,,11.15,,,,,1.0,,,,,,
,,0.07570776892541231,-0.040256712706881054,-0.19057781409386473,0.03201060488083448,-0.026857281594535657,0.02129461563019914,,-0.001028063829931432,8.387273753385422e-05,0.003878139626388142,0.0,0.0,inertial,,11.2,imu,,11.2,,,,,1.0,,,,,,
,,,,,,,,,,,,0.0,0.0,velocity_3d,,11.2,doppler_velocity,,11.2070097075,,14.814360537295457,1.687264760871449,1.755999999999989,1.0,15.145308787915406,1.7118699800458772,1.7039617973642536,,,
,,0.10386055489707022,-0.00038960143791051937,-0.3099424480787398,0.03216843731203549,-0.026736834248984192,0.02120518135542027,,-0.00034224192105565814,0.0002853732356512189,-0.0012157471773325157,0.0,0.0,inertial,,11.25,imu,,11.25,,,,,1.0,,,,,,
103.27924199447735,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,11.25,radar_altimeter,2.0,11.2683390629,103.31262499999997,,,,1.0,,,,,,
,,0.17595571421469222,0.06790715600942013,-0.18866069699981614,0.03212674926782994,-0.027030803840605962,0.021404029156598073,,-0.0003896692332706038,-0.0030770701438654425,0.005216881253449062,0.0,0.0,inertial,,11.3,imu,,11.3,,,,,1.0,,,,,,
,,0.07647298669351826,0.08616654146294066,-0.17909752199146903,0.03205393039925192,-0.027028366160375746,0.02125543477129596,,-0.0023568959399944737,-0.0017382440254830086,0.004005216920550192,0.0,0.0,inertial,,11.35,imu,,11.35,,,,,1.0,,,,,,
103.13690795597157,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,11.375,radar_altimeter,2.0,11.3935831806,103.52896249999995,,,,1.0,,,,,,
,,0.19937337052484294,-0.024283954386164607,-0.22032712216288394,0.031901297383398836,-0.027182395300346527,0.021335010316305556,,0.0011647941026592563,-0.00165248581126663,0.0010087029305091704,0.0,0.0,inertial,,11.4,imu,,11.4,,,,,1.0,,,,,,
,,,,,,,,,,,,0.0,0.0,velocity_3d,,11.4,doppler_velocity,,11.4021883648,,14.83822761199465,1.692457619945272,1.7119999999999893,1.0,14.92045318598371,1.8744713091501135,1.83948918595692,,,
,,0.04914746491343562,-0.003259789888115391,-0.20306074555991643,0.03171166528222941,-0.027381331222359348,0.021216131027763502,,-0.00039916297843005437,-1.0293999547423056e-05,0.0025408488056625385,0.0,0.0,inertial,,11.45,imu,,11.45,,,,,1.0,,,,,,
,,0.1252596584757879,0.0234979294762122,-0.09989983844321666,0.03182387376312348,-0.027420431748992922,0.021237451824652424,,0.0021241514837377178,0.0005458842125852269,0.004569236363308289,0.0,0.0,inertial,,11.5,imu,,11.5,,,,,1.0,,,,,,
,105.45833151641602,,,,,,,0.022296437429287785,,,,0.0,0.0,altitude,,11.5,barometer,,11.5,,,,,1.0,,,,,,
103.20784341265606,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,11.5,radar_altimeter,2.0,11.5208257626,103.74199999999995,,,,1.0,,,,,,
,,0.14310251414332625,0.025102958460839743,-0.2247822634967578,0.031715320756256965,-0.02746388329784615,0.021048323994707907,,-0.0012035527911166783,-0.0024623669165947013,8.343889745106954e-05,0.0,0.0,inertial,,11.55,imu,,11.55,,,,,1.0,,,,,,
,,,,,,,,,,,,0.0,0.0,velocity_3d,,11.6,doppler_velocity,,11.5870846323,,14.862152039400154,1.697316311009478,1.6679999999999897,1.0,15.0173327557798,1.8289814423318707,1.6018004226421092,,,
,,0.16151693333257142,-0.01302378404295869,-0.20505212672796694,0.0315765112193169,-0.027592803438945518,0.02119783596895518,,-0.00142697223851257,0.00289538343951314,0.0025201374008320173,0.0,0.0,inertial,,11.6,imu,,11.6,,,,,1.0,,,,,,
,,0.07425361432479145,-0.046925065760814365,-0.1718529167106591,0.031524383567542696,-0.027317331787677913,0.02132753438583074,,-0.0016893369028410396,0.0028522687070806456,0.000298633146815713,0.0,0.0,inertial,,11.65,imu,,11.65,,,,,1.0,,,,,,
104.39147911990679,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,11.625,radar_altimeter,2.0,11.658321239,103.95146249999995,,,,1.0,,,,,,
,,0.1661620836126761,0.07979046676006611,-0.14603758211333132,0.03165566724906113,-0.02750851214737172,0.021100493040648358,,-0.0024524759876059284,0.0004291281400187368,0.0028820658071087527,0.0,0.0,inertial,,11.7,imu,,11.7,,,,,1.0,,,,,,
,,0.11662677362094312,-0.014878001096038098,-0.2548221662617888,0.03164626569305024,-0.027431371814214168,0.02119604259304235,,-0.005245734485098651,0.0023801658410193215,0.0016380385014956409,0.0,0.0,inertial,,11.75,imu,,11.75,,,,,1.0,,,,,,
103.69849699410307,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,11.75,radar_altimeter,2.0,11.7549935014,104.15762499999994,,,,1.0,,,,,,
,,,,,,,,,,,,0.0,0.0,velocity_3d,,11.8,doppler_velocity,,11.7756437307,,14.886117647510096,1.7018384825524375,1.6239999999999901,1.0,14.959398492218348,1.784752260399021,1.7156960829669958,,,
,,0.15134081608340594,0.11814763006564002,-0.28165593962165436,0.031651037160758344,-0.02749791594837895,0.02100721058311236,,0.002190293598999958,0.0015084090431657109,0.002208746451262417,0.0,0.0,inertial,,11.8,imu,,11.8,,,,,1.0,,,,,,
,,0.14311215130009294,-0.008343769396221761,-0.19305825868549373,0.03165198683756703,-0.027782338654427405,0.020813993735862284,,0.0037494664777299727,0.0019181326546426059,0.0029092984465697875,0.0,0.0,inertial,,11.85,imu,,11.85,,,,,1.0,,,,,,
104.47120216562305,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,11.875,radar_altimeter,2.0,11.8727808022,104.36021249999993,,,,1.0,,,,,,
,,0.2521311576676528,-0.0006195447549893485,-0.18974123483105998,0.03180202259588611,-0.027772003782999096,0.020814223436932993,,0.001198741138862957,0.0011221722934203066,0.004219805292197358,0.0,0.0,inertial,,11.9,imu,,11.9,,,,,1.0,,,,,,
,,0.13645657351237803,-0.04531604422455586,-0.17253799416061713,0.03182828116358416,-0.027836532195014425,0.021030950244035097,,-0.0008449965484761782,3.8309626846271845e-05,0.004686524793311843,0.0,0.0,inertial,,11.95,imu,,11.95,,,,,1.0,,,,,,
,,,,,,,,,,,,0.0,0.0,velocity_3d,,12.0,doppler_velocity,,11.9803589229,,14.910108236486016,1.7060219459314017,1.5799999999999905,1.0,14.854387305359351,1.7907618329023818,1.6319630764617525,,,
104.35520737710782,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,12.0,radar_altimeter,2.0,11.9971747994,104.55949999999993,,,,1.0,,,,,,
,,0.10345979912242076,-0.021187934908910334,-0.21781187556624929,0.031815996452709105,-0.027636534818130495,0.020787549176097975,,0.0010332912765627345,-0.0006668334897347725,-0.0006863372527208494,0.0,0.0,inertial,,12.0,imu,,12.0,,,,,1.0,,,,,,
,,,,,,,,,,,,1.0,0.0,position_velocity,0.0,12.0,gps,,12.0,,,,,0.0,14.880854956607832,1.8643011129983558,1.722394626313935,170.61549071189955,20.160996106449165,106.15144463016972
,107.63528052919256,,,,,,,0.02353669233774597,,,,0.0,0.0,altitude,,12.0,barometer,,12.0,,,,,1.0,,,,,,
,,0.09625122069088178,-0.027358500438519555,-0.14459893758605138,0.031758692125993866,-0.027900765654414263,0.020796477783856872,,0.0020552722133373785,-0.0012607784697306812,0.004528855699514512,0.0,0.0,inertial,,12.05,imu,,12.05,,,,,1.0,,,,,,
,,0.20785748049410852,-0.001385624250079407,-0.3144117992050135,0.031811036962731624,-0.027997805540882232,0.020651274532577087,,0.0003210951409171235,0.0025209077592647897,0.004313882021349677,0.0,0.0,inertial,,12.1,imu,,12.1,,,,,1.0,,,,,,
104.72506485008051,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,12.125,radar_altimeter,2.0,12.1433363841,104.75521249999991,,,,1.0,,,,,,
,,0.11964381064084245,0.03990985231768843,-0.22970706909736072,0.031463468516724886,-0.027761051212063233,0.02078363064696943,,-0.003260737744569266,-0.0012867399562902246,2.6657735603384004e-06,0.0,0.0,inertial,,12.15,imu,,12.15,,,,,1.0,,,,,,
,,,,,,,,,,,,0.0,0.0,velocity_3d,,12.2,doppler_velocity,,12.1989500491,,14.934107589603341,1.7098646764317604,1.535999999999991,1.0,15.318453405386135,1.7048083494400237,1.504514648385704,,,
,,0.17572378268171182,-0.026053445399615342,-0.1998465818309479,0.03145303087709311,-0.027611547404862016,0.020793867296425333,,-0.0003059155853337116,-0.00010194721557071313,0.003142053762690935,0.0,0.0,inertial,,12.2,imu,,12.2,,,,,1.0,,,,,,
105.17013694684218,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,12.25,radar_altimeter,2.0,12.2427894131,104.94762499999992,,,,1.0,,,,,,
,,0.1596826325946888,-0.015137361043466505,-0.1917734958232384,0.03146497713263938,-0.02746273108449245,0.02088275806050755,,0.0018651547438534302,0.0009413564656952249,0.002321295773018202,0.0,0.0,inertial,,12.25,imu,,12.25,,,,,1.0,,,,,,
,,0.13732297690011622,-0.08342779426699279,-0.19040945821116292,0.03151751133200254,-0.027150670504350043,0.020713711225829323,,0.0008684786241036147,-0.0016747426156363012,-0.0018856810086494977,0.0,0.0,inertial,,12.3,imu,,12.3,,,,,1.0,,,,,,
,,0.1549861751196812,0.013428942071507969,-0.07618086976567298,0.031594504149306084,-0.027103017323398964,0.0206112461109704,,0.00025614392558558817,0.0024709490220749084,0.00018933680867901114,0.0,0.0,inertial,,12.35,imu,,12.35,,,,,1.0,,,,,,
105.29352418678612,,,,,,,,0.0,,,,0.0,0.0,altitude_agl,,12.375,radar_altimeter,2.0,12.3669864176,105.13646249999991,,,,1.0,,,,,,
,,,,,,,,,,,,0.0,0.0,velocity_3d,,12.4,doppler_velocity,,12.3967949848,,14.958099484213271,1.7133648142469653,1.4919999999999913,1.0,14.826400579244211,1.700988726762025,1.4222089108354468,,,
,,0.06607627993138607,0.015201395362318244,-0.22385966938022797,0.03152986429309356,-0.02722432011491749,0.020452911040149943,,0.0005533161149506497,0.0012087806507964486,0.0011097410154741576,0.0,0.0,inertial,,12.4,imu,,12.4,,,,,1.0,,,,,,
