accepted,gate,huber_max_inflation,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,55.0,1.0,0.6128052449260373,22.75,1.7176517641816311,0.803137738929351,,,0.803137738929351,0.0,0.0,radar_altimeter,0.05000000000000071,22.8
1.0,55.0,1.0,0.32961478403061467,22.8,2.385998409487988,0.2850747999423948,0.06356056131895937,-0.03821201329247764,0.2945636509775809,0.0,0.0,doppler_velocity,0.05000000000000071,22.85
1.0,55.0,1.0,0.6125305238228776,22.875,0.4804321227660589,-0.4245645747936635,,,0.4245645747936635,0.0,0.0,radar_altimeter,0.02499999999999858,22.9
1.0,55.0,1.0,0.6126819920812342,23.0,0.1823695145948581,0.2616442752368471,,,0.2616442752368471,0.0,0.0,radar_altimeter,0.0,23.0
1.0,55.0,1.0,0.32905504519544826,23.0,0.2903547111913631,0.02863363018024856,0.047899533693631646,-0.08552285641632645,0.10211958223070729,0.0,0.0,doppler_velocity,0.0,23.0
1.0,55.0,1.313663088391879,0.9924776717849155,23.0,3.192964141902585,1.7734451693290367,,,1.7734451693290367,0.0,0.0,barometer_altitude,0.0,23.0
1.0,55.0,1.0,0.6125690995817133,23.125,0.04152799355910045,-0.1248318939674391,,,0.1248318939674391,0.0,0.0,radar_altimeter,0.02499999999999858,23.15
1.0,55.0,1.0,0.3291147738344153,23.2,0.7741786955978966,0.039617797617991,-0.0018985281235639473,-0.16175709574234243,0.1665488886787702,0.0,0.0,doppler_velocity,0.0,23.2
1.0,55.0,1.0,0.612317681963381,23.25,0.5206298865831952,0.4418159072806276,,,0.4418159072806276,0.0,0.0,radar_altimeter,0.0,23.25
1.0,55.0,1.0,0.6124674237846681,23.375,2.403817902339984,-0.9495848493135952,,,0.9495848493135952,0.0,0.0,radar_altimeter,-0.02499999999999858,23.35
1.0,55.0,1.0,0.32912088805774636,23.4,0.10892631945698597,0.029006477465189917,0.05264331074880402,0.018239147526407096,0.06281210396112964,0.0,0.0,doppler_velocity,0.0,23.4
1.0,55.0,1.0,0.6125464713124404,23.5,0.0063301550242664435,0.048735588572341726,,,0.048735588572341726,0.0,0.0,radar_altimeter,0.0,23.5
1.0,55.0,1.0,0.7596685820933645,23.5,1.7244845474119304,-0.9975939784849857,,,0.9975939784849857,0.0,0.0,barometer_altitude,0.0,23.5
1.0,55.0,1.0,0.3296186414164476,23.6,0.901655149385665,0.014815708939963201,0.016588131637430337,0.1785906778684564,0.1799702796689753,0.0,0.0,doppler_velocity,0.04999999999999716,23.65
1.0,55.0,1.0,0.6123080988280448,23.625,0.000133383812166175,0.0070716631686167375,,,0.0070716631686167375,0.0,0.0,radar_altimeter,0.02499999999999858,23.65
1.0,55.0,1.0,0.6124591560099475,23.75,0.4571309735736958,0.4140925869023846,,,0.4140925869023846,0.0,0.0,radar_altimeter,0.0,23.75
1.0,55.0,1.0,0.32952704453786064,23.8,0.185793633164072,-0.030796320680865463,-0.07386202873851855,0.018569680413570877,0.08215135840331918,0.0,0.0,doppler_velocity,0.05000000000000071,23.85
1.0,55.0,1.0,0.6125367698688605,23.875,0.7660434760202798,0.5361161290254017,,,0.5361161290254017,0.0,0.0,radar_altimeter,0.02499999999999858,23.9
1.0,55.0,7.531710041202583,4.520728613387473,24.0,3.2375599736399394,8.13424684449879,,,8.13424684449879,0.0,1.0,radar_altimeter,0.0,24.0
1.0,55.0,1.3575460107210249,4.180775068814298,24.0,3.098748104679947,-5.864598766314828,0.002487940124822785,0.4452535648216127,5.881477332838562,0.0,0.0,gps_range_bearing_altitude,0.0,24.0
