accepted,gate,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_3,residual_4,residual_5,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,80.0,1.274384391045261,7.0,0.012476115080178209,0.1423443158841451,,,,,,0.1423443158841451,0.0,0.0,barometer_altitude,0.0,7.0
1.0,80.0,1.2771312076447174,7.2,0.1097168053663346,-0.4230309028463779,,,,,,0.4230309028463779,0.0,0.0,barometer_altitude,0.0,7.2
1.0,80.0,1.2798881240418634,7.4,0.007833639454594027,0.11328014568714195,,,,,,0.11328014568714195,0.0,0.0,barometer_altitude,0.0,7.4
1.0,80.0,1.282586811557433,7.6,0.03838618886173731,0.2512894569188404,,,,,,0.2512894569188404,0.0,0.0,barometer_altitude,0.0,7.6
1.0,80.0,1.2851639098057333,7.8,0.21302784591486038,0.5931666276779737,,,,,,0.5931666276779737,0.0,0.0,barometer_altitude,0.0,7.8
1.0,80.0,5.960584191278647,8.0,0.33229482631536933,0.37388398809278556,-1.1106538158062094,0.38608507359650446,-0.04014834385562338,0.1295593066215024,0.1691611618074904,1.2527632742388848,0.0,0.0,gps_position_velocity,0.0,8.0
1.0,80.0,1.272761686496517,8.0,0.2849084018414812,0.6793596077367567,,,,,,0.6793596077367567,0.0,0.0,barometer_altitude,0.0,8.0
1.0,80.0,1.2750224222492559,8.2,1.0223189101608654,1.2891724600309544,,,,,,1.2891724600309544,0.0,0.0,barometer_altitude,0.0,8.2
1.0,80.0,1.27726771893239,8.4,0.7869967720291942,1.1331004491097332,,,,,,1.1331004491097332,0.0,0.0,barometer_altitude,0.0,8.4
1.0,80.0,1.2794500754816776,8.6,0.08579269003706366,0.3747559069211661,,,,,,0.3747559069211661,0.0,0.0,barometer_altitude,0.0,8.6
1.0,80.0,1.281526383241899,8.8,0.004757333682820081,-0.08839126691407273,,,,,,0.08839126691407273,0.0,0.0,barometer_altitude,0.0,8.8
1.0,80.0,5.941362311085864,9.0,1.0319460467774322,-1.0851146949292456,1.9116745209402133,-0.4258143671810046,0.3627996275808947,-0.07183528590298849,0.08167314017336524,2.270846897164254,0.0,0.0,gps_position_velocity,0.0,9.0
1.0,80.0,1.2710089400977105,9.0,0.6254010792224244,-1.0051431527723764,,,,,,1.0051431527723764,0.0,0.0,barometer_altitude,0.0,9.0
1.0,80.0,1.272894089306704,9.2,0.2511253438557331,-0.6378778798221276,,,,,,0.6378778798221276,0.0,0.0,barometer_altitude,0.0,9.2
1.0,80.0,1.274759499921826,9.4,0.17074533173617928,-0.5267477345961993,,,,,,0.5267477345961993,0.0,0.0,barometer_altitude,0.0,9.4
1.0,80.0,1.2765706215239927,9.6,0.03241989704264504,0.22985325654576627,,,,,,0.22985325654576627,0.0,0.0,barometer_altitude,0.0,9.6
1.0,80.0,1.2782962845744918,9.8,0.1884965760189389,0.554987574010724,,,,,,0.554987574010724,0.0,0.0,barometer_altitude,0.0,9.8
1.0,80.0,5.92687899334881,10.0,0.1718491616280829,-0.8873245011220661,-0.24119715694395083,0.3461329488875293,0.04574838312232288,-0.14151076402333462,0.030381640999561643,0.9941680502397702,0.0,0.0,gps_position_velocity,0.0,10.0
1.0,80.0,1.269248597063929,10.0,0.07366858850846729,0.3444989213670482,,,,,,0.3444989213670482,0.0,0.0,barometer_altitude,0.0,10.0
1.0,80.0,1.270852505618183,10.2,0.4130519629674806,0.8167657064450253,,,,,,0.8167657064450253,0.0,0.0,barometer_altitude,0.0,10.2
