accepted,nis,residual_norm,source,time_s
1.0,0.035764558738555385,0.08902975902999799,baro,54.4
1.0,2.4669668150150894,0.7394337875981591,baro,54.6
1.0,0.8795807269724103,0.44153322150138763,baro,54.8
1.0,2.7376910001054853,2.855069705726808,gps_range_bearing,55.0
1.0,1.3346217739018307,0.5438189033313847,baro,55.0
1.0,4.121643009765855,0.9556998084350852,baro,55.2
1.0,3.984845808470555,0.9397278801549049,baro,55.4
1.0,0.9825637846655684,0.46664405537599407,baro,55.6
1.0,0.5725140803658363,0.3562103052999248,baro,55.8
1.0,1.1425201232302897,2.3991819897214297,gps_range_bearing,56.0
1.0,10.524029685670387,1.5270536527906984,baro,56.0
1.0,0.053362439216282455,0.10874075519140547,baro,56.2
1.0,1.1618308960876587,0.5074066304783571,baro,56.4
1.0,0.006029864487918375,0.03655506789932872,baro,56.6
1.0,0.03518230143877665,0.08830069181284728,baro,56.8
1.0,0.40274053700951284,1.526429429806892,gps_range_bearing,57.0
1.0,2.002631742353396,0.6661201950768856,baro,57.0
1.0,3.6018020758871154,0.8933535009945643,baro,57.2
1.0,0.2628291511902458,0.24132953871105656,baro,57.4
1.0,8.870021849885006,1.401991334348395,baro,57.6
1.0,2.8308904179620837,0.7920503774939078,baro,57.8
1.0,3.4110872860606536,1.7527640410607996,gps_range_bearing,58.0
1.0,0.10786408940960561,0.1545894937401897,baro,58.0
1.0,0.2814775235487505,0.24973239533613878,baro,58.2
1.0,0.9836292073390023,0.4668519148290642,baro,58.4
1.0,5.072170862166747,1.060155966307974,baro,58.6
1.0,2.535415246007524,0.7495589339667816,baro,58.8
1.0,0.6968405690696406,2.139047535130419,gps_range_bearing,59.0
1.0,0.02363976929359131,0.0723691195484264,baro,59.0
1.0,6.731386776923118,1.2212246018167008,baro,59.2
1.0,0.020344602823877966,0.06713954701213254,baro,59.4
1.0,2.1548479659902933,0.6909897679061032,baro,59.6
1.0,0.4300898114135043,0.3087104997888588,baro,59.8
1.0,1.0366793546656663,2.759257401726583,gps_range_bearing,60.0
1.0,5.789678986553913,1.132529878149569,baro,60.0
