ax,ay,az,px,py,pz,time_s,vx,vy,vz
0.41711782731835423,0.29635322544677706,0.13073485659294984,60.616653336040564,6.807758527909928,120.78689458629987,3.3,18.90256242169781,2.596697018797429,0.3728820351972077
0.42075182082868434,0.29475974007822076,0.13232878538753287,61.5623028544096,6.937963820381608,120.80570210663046,3.35,18.923418313063728,2.611514680069768,0.3794187780268552
0.42434848102199496,0.2931449584466655,0.13388131302032227,62.50899970983882,7.068908004060194,120.82483845651355,3.4,18.944455904105162,2.626252667073679,0.38603521729623186
0.42790736692516673,0.2915089972193817,0.13539206650402183,63.45675294064535,7.200587068611936,120.84430756901963,3.45,18.96567332815626,2.6409099149960125,0.39272928294724796
0.43142804205090257,0.2898519745938565,0.13686068288737382,64.40557149126182,7.332996950608261,120.86411327325013,3.5,18.98706869650252,2.6554853648569816,0.39949888627244906
0.4349100744505784,0.28817401028925366,0.1382868093423561,65.35546421113952,7.466133533819352,120.88425929341736,3.55,19.008640098605063,2.6699779635866743,0.40634192041681777
0.4383530367665459,0.28647522553776433,0.13967010324894752,66.30643985366284,7.599992649511548,120.90474924794988,3.6,19.03038560232759,2.684386664101137,0.4132562608839356
0.44175650628387975,0.2847557430758478,0.14101023227744056,67.25850707507519,7.734570076748527,120.92558664862314,3.65,19.052303254165917,2.6987104253780254,0.42023976604638297
0.4451200649815641,0.28301568713536396,0.14230687446828214,68.21167443341633,7.869861542696273,120.9467748997158,3.7,19.07439107948011,2.712948212531818,0.427290277660255
0.4484432995831109,0.2812551834345976,0.1435597183094227,69.16595038747157,8.005862722931782,120.9683172971919,3.75,19.09664708272919,2.727098996888586,0.4344056213836691
0.45172580160660614,0.2794743591691753,0.14476846281115555,70.1213432957325,8.142569241755506,120.99021702790897,3.8,19.119069247708346,2.741161756060316,0.44158360729914026
0.4549671674141744,0.2776733430028755,0.14593281757842821,71.07786141536994,8.279976672507484,121.01247716885244,3.85,19.141655537788676,2.755135474018775,0.44882203043969804
0.4581669982608594,0.2758522650583328,0.14705250288060828,72.03551290121864,8.418080537887176,121.0351006863964,3.9,19.164403896159385,2.769019141168919,0.45611867131861944
0.46132490034291285,0.27401125690763656,0.1481272497186876,72.99430580477443,8.556876310276945,121.05809043559094,3.95,19.187312246072427,2.7828117544218354,0.46347129646264984
0.46444048484548517,0.27215045156282475,0.1491567998899078,73.95424807320349,8.696359412069171,121.08144915947622,4.0,19.21037849108957,2.7965123172672173,0.47087765894858424
0.46751336798971377,0.2702699834662741,0.15014090604979236,74.91534754836402,8.836525215996986,121.10517948842352,4.05,19.233600515331844,2.8101198398453584,0.47833549894307964
0.4705431710792021,0.2683699884809866,0.15107933177156987,75.87761196584061,8.977369045468585,121.12928393950324,4.1,19.25697618373133,2.8236333390186723,0.4858425442455693
0.47352952054588515,0.26645060388077335,0.15197185160297452,76.84104895399103,9.11888617490512,121.15376491588023,4.15,19.28050334228529,2.8370518384427217,0.49339651083414776
0.4764720479952731,0.2645119683403369,0.15281825112040973,77.80566603300598,9.261071830082107,121.17862470623645,4.2,19.304179818312583,2.85037436863676,0.5009951034142965
0.4793703902510717,0.2625542219252517,0.15361832698046265,78.77147061398159,9.40392118847437,121.20386548422105,4.25,19.328003420712346,2.863599967053777,0.508636015970317
0.4822241893991704,0.26057750608184455,0.15437188696875617,79.73846999800502,9.547429379604466,121.22948930792829,4.3,19.3519719402249,2.8767276781500395,0.5163169323193402
0.4850330928309945,0.2585819636269752,0.1550787500461278,80.70667137525301,9.69159148539457,121.25549811940297,4.35,19.376083149694857,2.8897565534541316,0.524035526667778
