accepted,nis,residual_norm,source,time_s
1.0,0.2611544243778663,0.6504883814669284,baro,27.6
1.0,0.19447911735089685,0.5614340535427118,baro,27.8
1.0,1.1712478772666899,1.3779971094281365,baro,28.0
1.0,0.510812052678664,0.910137617263203,baro,28.2
1.0,0.000297989787046714,0.021984749084097643,baro,28.4
1.0,0.3510796185552262,0.7546758517202647,baro,28.6
1.0,0.1307852253967266,0.46064573819269583,baro,28.8
1.0,0.04763197446051036,0.2780104089551543,baro,29.0
1.0,0.7721024654147587,1.119355298872847,baro,29.2
1.0,0.2563694132804166,0.6450266419913078,baro,29.4
1.0,0.844991916207211,1.171064534340104,baro,29.6
1.0,0.020077092205257212,0.1805142415068559,baro,29.8
1.0,0.23287924963311818,0.6147945349243855,baro,30.0
1.0,0.0036824152050274825,0.07730934765491781,baro,30.2
1.0,0.34708114156046777,0.7505507779016085,baro,30.4
1.0,0.1588914881525558,0.507822699201526,baro,30.6
1.0,1.2416696888689458,1.4195825960590014,baro,30.8
1.0,0.0030058736003404584,0.06984538487030534,baro,31.0
1.0,0.36731442808259146,0.7720852022518301,baro,31.2
1.0,0.027482983922244516,0.21118905817101563,baro,31.4
1.0,0.00977117020278254,0.12592313784092823,baro,31.6
1.0,0.0894111752015488,0.3809084597317849,baro,31.8
1.0,0.10091525885939932,0.40466479396872046,baro,32.0
1.0,0.0018299698920495311,0.05449180355570604,baro,32.2
1.0,0.07934915597503782,0.3588166412279321,baro,32.4
1.0,0.9251917296070995,1.2252072873612434,baro,32.6
1.0,0.27491639977604043,0.6678615217748245,baro,32.8
1.0,0.21886114161996706,0.5958857276456513,baro,33.0
1.0,0.17178113455329755,0.5279090704748199,baro,33.2
1.0,0.23228779622377765,0.6138715760154838,baro,33.4
1.0,0.5005347810939319,0.9011033529188808,baro,33.6
1.0,0.000827772677537421,0.036644295787809256,baro,33.8
1.0,0.714872363095486,1.0768585599180085,baro,34.0
1.0,0.3675295331607354,0.7721191353917902,baro,34.2
1.0,0.04869479296332043,0.281043432733469,baro,34.4
1.0,0.7357302911027266,1.0924100234036729,baro,34.6
1.0,0.0763949100787139,0.35200832201957155,baro,34.8
1.0,0.9836781704937548,1.2631117315597749,baro,35.0
1.0,0.012326579123421635,0.14139408097531714,baro,35.2
1.0,0.4196869486246737,0.8250257824399512,baro,35.4
1.0,0.010192584958025585,0.1285706799898776,baro,35.6
1.0,0.42101075349595135,0.8263070834221367,baro,35.8
1.0,0.5368803405827228,0.9331014440794405,baro,36.0
1.0,4.306122145199636,12.099234854321919,gps_xyz,36.05
1.0,0.5669501085245281,2.8180315103483884,gps_xyz,36.1
1.0,0.9196000192682674,3.2679020843514697,gps_xyz,36.15
1.0,1.9687771135944685,4.366709865819943,gps_xyz,36.2
1.0,0.4925870952103081,0.8901752781927001,baro,36.2
1.0,0.01959006031645562,0.4652562065960002,gps_xyz,36.25
1.0,0.5798438855999948,2.4807677719429844,gps_xyz,36.3
1.0,1.4553810536181908,3.7609331936240347,gps_xyz,36.35
1.0,0.9938271887967152,3.047897918954715,gps_xyz,36.4
1.0,0.050188790983692985,0.2832525516401887,baro,36.4
1.0,3.861513458088475,5.988663102101464,gps_xyz,36.45
1.0,0.018143016527004292,0.1702954118865989,baro,36.6
1.0,0.08464593719911771,0.36812602588160814,baro,36.8
1.0,0.08594444169448286,0.9252740866705839,gps_xyz,37.0
1.0,0.4696335827452498,0.8669688268842037,baro,37.0
1.0,0.10783130587336855,0.41575351109817404,baro,37.2
1.0,0.02190945328191355,0.1875403891049956,baro,37.4
1.0,0.08627498913455008,0.37240166288276555,baro,37.6
1.0,0.17893437619999614,0.5366362940236087,baro,37.8
1.0,0.5419079113262556,2.3657410254650246,gps_xyz,38.0
1.0,0.001638290548794875,0.05132576557727475,baro,38.0
1.0,0.09253291742042369,0.3859609116198186,baro,38.2
1.0,0.02041783357657871,0.18139657829875944,baro,38.4
1.0,0.03901683618305639,0.25087299053124923,baro,38.6
1.0,1.9716661174349985,1.7841191190415344,baro,38.8
1.0,2.2487735757012364,4.8519436217273,gps_xyz,39.0
1.0,1.3452484262638114,1.472694645126822,baro,39.0
